urls,images
www.digikala.com/product/dkp-546056/ماژیک-رنگ-آمیزی-12-رنگ-الی-هاپ-کد-a,"https://dkstatics-public.digikala.com/digikala-products/3105160.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-5122165/دفتر-مدل-بولت-ژورنال-کد-a5,"https://dkstatics-public.digikala.com/digikala-products/856358606ee0637f645628b55e655f49ec97e233_1620551431.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-87365/روان-نویس-استدلر-مدل-triplus-fineliner,"https://dkstatics-public.digikala.com/digikala-products/3448629.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-3688118/مداد-نوکی-07-میلی-متری-طرح-پری-دریایی-کد-amp5386,"https://dkstatics-public.digikala.com/digikala-products/4983b330b02c7381aa825f119479128f3d1111b5_1604686232.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-474940/چراغ-مطالعه-ام-دی-مدلdp-114,"https://dkstatics-public.digikala.com/digikala-products/2325390.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-2157237/ماژیک-وایت-برد-کد-x-828-m-بسته-4-عددی,"https://dkstatics-public.digikala.com/digikala-products/114062863.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-7517539/دفتر-برنامه-ریزی-مستر-راد-مدل-پلنر-روزانه-کد-1617,https://dkstatics-public.digikala.com/digikala-adservice-promotions/0a47b60db4daa18c161d934d49f4ab1f4aa7d142_1641281968.svg
www.digikala.com/product/dkp-150331/ست-روان-نویس-و-خودنویس-یوروپن-مدل-خیام,"https://dkstatics-public.digikala.com/digikala-products/555057.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-4388679/کاغذ-کرافت-کد-69-بسته-300-عددی,"https://dkstatics-public.digikala.com/digikala-products/711d8ef0d54788188b4b3a366d0e8ea3df16f974_1612380912.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-4907997/مداد-نوکی-05-میلی-متری-مدل-کاکتوس,"https://dkstatics-public.digikala.com/digikala-products/d456da26b5656911a7ed8929c2e0828bb73e2a83_1618406363.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-4185658/روان-نویس-یونی-بال-مدل-eye-fine-ub157,"https://dkstatics-public.digikala.com/digikala-products/7eac87de59e62526f5b02bd103f8286a34be7493_1610020938.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-3876412/خودکار-مدل-رژ-لبی-کد-021,"https://dkstatics-public.digikala.com/digikala-products/06b05d546467d822b537bcb7e396cf444b0c5911_1606745639.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-2838294/میز-تحریر-مدل-ارغوان-کد-1002,"https://dkstatics-public.digikala.com/digikala-products/121257522.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-6353064/ست-میز-تحریر-و-صندلی-ای-اس-تی-مدل-کودک-کد-ast-kasa,"https://dkstatics-public.digikala.com/digikala-products/7aacdaf1b91c225a020383d863e62f3e83f69e54_1631459453.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
www.digikala.com/product/dkp-4895956/دفتر-برنامه-ریزی-مستر-راد-طرح-یونیکورن-کد-1466,"https://dkstatics-public.digikala.com/digikala-products/e5eecf4ad4035aef19a8206cfbcde7aeeef85a27_1634071511.jpg?x-oss-process=image/resize,m_lfit,h_600,w_600/quality,q_90"
